experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
204,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,629797.0,5.799200587569898,371.52609154875864,351.274050512206,107.88267962502817,201.32658053984028,661.9676724751381,524.8992806581192,737.0391724702926
205,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,550725.0,5.740934791599515,344.2317754740482,287.49698061474885,76.70303143745886,160.75470955918175,664.0635338977492,491.28506510014995,838.0231419735451
206,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,648775.0,5.812094106352244,372.1590888013052,335.925523480328,71.81746183800824,162.43233680936584,737.5659903281464,529.2911411243135,893.9946738268391
207,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,1504340.0,6.177346003433851,360.95738705649285,338.2657863044109,82.55221724863604,172.92505669392105,682.457573555487,518.4611150501349,769.7514802486677
208,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,877406.0,5.943200599932138,370.21718445782693,347.1981914209805,72.9670051028709,179.2409743949302,708.9174055165313,534.3761899470935,800.2604678625092
209,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,1078350.0,6.032759742667216,308.05541404846645,259.4255353299442,72.51972,141.22924206995418,602.9244623129011,456.63907627276143,692.6888254889748
210,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,1060176.0,6.02537796855147,357.4939303256148,293.54244711405147,77.8013953900678,153.5021509935198,759.2603470621028,520.2108356136075,851.3505398144388
211,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,374688.0,5.573669784320817,236.84023384503098,210.90570099806513,63.966822015041316,118.93766726629687,442.8227869412701,330.52874451747863,506.1916393630991
212,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,805668.0,5.9061561144205035,406.2520648775397,371.9299159728978,124.37772263055525,238.57117063958717,714.0981156470577,566.6152161520968,812.5551447829264
213,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,672459.0,5.827665810434197,338.96003353551936,313.76464997878,89.28403042163607,174.37115365535527,615.098591351837,489.7220422558724,679.9754124506602
214,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,705709.0,5.8486256560842875,277.0599908446354,250.068,38.132806966576524,129.5746641475578,556.1321308163516,398.64245770242445,635.146672442641
215,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,1413178.0,6.150196867828069,436.5639670117503,324.9211774049792,65.00421937267812,151.89290930145543,1039.6478622801799,619.90351298677,1238.2255975314515
216,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,276369.0,5.441489327110327,237.84513185818727,189.84370856381352,29.853444515664343,83.35520000000001,554.1213336323062,338.7030042627338,645.8734138205281
217,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,271655.0,5.434017702936556,369.7046823769084,322.8841477105593,70.85192,155.8590834223105,723.3918206186656,549.1304270691305,871.5077984176401
