experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
184,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,154166.0,5.187988604321136,637.9341997186503,680.0922982444856,276.38749688147976,485.1539734924108,896.1352570995999,835.0644359473353,932.1667089719577
185,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,109416.0,5.039080833913569,707.2388638877818,726.8981177576063,349.83121844372835,516.815748902262,1027.707338328272,918.076353162272,1068.8904840054029
186,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,270465.0,5.432111072435803,723.6781808778402,761.8714173313169,348.86099300485375,514.0828808054696,1050.8647453210838,948.2698107346665,1084.4596282307423
187,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,295869.0,5.471099463862149,558.1074622738456,605.2165468170707,186.2853391331508,387.38060131905775,827.5638137934134,747.443613859644,868.4086558154112
188,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,297033.0,5.472804701579014,617.4182724711906,639.2833073910788,248.1366816175594,453.51138693084204,947.1174044599177,804.5718697998946,991.6881118699522
189,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,331510.0,5.520496633432544,770.3450780536243,824.9348527912166,383.6525552549751,590.4653694535159,1069.5530693953106,1003.412846082346,1101.7160379761208
190,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,265066.0,5.423354024378276,668.1078983376694,706.3194002175519,277.1280334285392,488.28056857669833,983.4270059172969,882.7943304331566,1036.903631312298
191,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,228697.0,5.35926046765882,644.985895630683,665.6269462176831,283.2685138275332,456.32184987343567,985.6926516754294,849.2398296587791,1022.326137995323
192,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,181417.0,5.258677980961467,771.8469020142892,775.1039704622928,224.55188983206602,490.11303683791607,1269.9159755754813,1089.8814657420078,1323.3940478585484
193,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,298962.0,5.475615990200353,770.2506413341773,780.1162220770266,329.1298714271417,533.8731667888662,1199.4106323158696,997.1812285952496,1283.5409559246266
194,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,274278.0,5.438190973985219,753.4661370063294,790.3325535962947,294.39645846272913,528.1888149658835,1165.890878598695,984.686609870837,1228.8853640332077
195,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,325273.0,5.512248015210329,803.5781195302588,815.7989286208069,392.44505571985377,627.4826738995187,1192.5178563079712,1013.418695810575,1270.3482165924863
196,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,591355.0,5.771848273191025,714.4488856772982,762.4713874304084,273.85762681868886,506.25839897325136,1075.3555325759523,930.8494619847057,1135.3445909130714
197,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,499998.0,5.6989682671546165,797.397687415435,835.0971380455267,377.1059890357573,601.4525244638118,1158.0112009150962,1044.5601060308306,1201.5517016686754
198,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,521097.0,5.716918572903479,871.0346974979494,904.867114470752,392.48187633564424,645.3108897080333,1276.3638433029994,1124.686213517652,1312.0743504076763
199,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,533225.0,5.726910502908968,756.9766654084057,811.4788373583517,306.60844152787735,568.606602234513,1080.7566588774714,987.4392705937107,1145.7769893859468
200,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,611214.0,5.786193293298512,890.7888475416556,940.143336967282,467.83851971752586,708.3248488741709,1234.2107128670705,1119.2566265200633,1292.2602718232213
201,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,790788.0,5.898060070387052,762.9115691301116,787.4891560673673,352.89580328785934,536.0236666525007,1126.104093771668,994.3684558243176,1196.579748885898
202,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,626685.0,5.797049299781843,759.3609827730743,803.7621071784963,374.90130964376533,576.0326080573028,1060.703206430144,970.7104597913816,1104.8845062868174
203,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,387201.0,5.587936470263219,800.2387021311439,852.138103682424,375.86289117616104,580.238589731639,1130.6869246780846,1044.5191561104723,1179.6202811269707
204,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,629797.0,5.799200587569898,799.9805469145812,837.0181180600929,423.2827741149316,632.7644628324011,1102.5365080921754,1014.0325813179834,1146.6778087102152
205,Rac1,out_SF,distances_R,P5_P7,2.0,5.0,7.0,5000.0,550725.0,5.740934791599515,880.7288834976372,938.0929437592079,386.35506,619.6367413955232,1299.9565647302022,1151.6792928812536,1357.7375504261822
206,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,648775.0,5.812094106352244,786.4070230394063,823.4349191222683,308.4866502806666,544.4292725309541,1199.98066694497,1057.4719127017229,1273.4646831525226
207,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1504340.0,6.177346003433851,1046.5844676474067,1110.2840551981967,538.7233864193984,809.6494577064916,1464.2070372480316,1334.6461461193362,1504.4937183201578
208,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,877406.0,5.943200599932138,795.946021335704,829.5377902369582,365.4161642006771,564.0611676777534,1179.6984403844076,1034.8180055629446,1274.3162949586006
209,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1078350.0,6.032759742667216,807.0318350297508,839.0901643533964,344.3632167970367,558.0156122433415,1236.5150759797552,1057.3548310930041,1313.4525212833516
210,Rac1,out_SF,distances_R,P5_P8,3.0,5.0,8.0,5000.0,1060176.0,6.02537796855147,943.8521585429258,963.820349491052,435.85171791397244,690.9460746333589,1430.2844617406208,1214.9231185519893,1503.5651085000002
